id,dialogue,summary
0c738205,"Eleanor: im done w u
Ryan: wut r u talkin bout?
Eleanor: dont play dumb. ive seen the pics
Ryan: thats not wut it looks like
Eleanor: save it. i dont wanna see u again",Eleanor and Ryan are breaking up due to trust issues and infidelity.
01df1688,"Samantha: omg i just got the new s23
Jackson: nice! hows the cam?
Samantha: its insane! way better than my old phone
Jackson: yeah i was thinkin of gettin the google pixel
Samantha: why? the s23 is so much better
Jackson: idk i just dont like samsung","Samantha and Jackson are comparing their new phones, with Samantha preferring the Samsung S23 and Jackson considering the Google Pixel."
77ba589c,"Ava: dudes we should go on a road trip this wknd
Liam: yessss where?
Ava: idk maybe the beach?
Liam: sounds good to me. who's in?
Noah: i am! who's drivin?
Ava: i can drive. my car's got enough space","Ava, Liam, and Noah are planning a weekend road trip to the beach."
9cc68dd0,"Julian: wtf did u see that game?
Ethan: yeah i was watchin! what a comeback
Julian: i know right? i was on the edge of my seat
Ethan: and that last goal... wow
Julian: insane! we shouldve won tho","Julian and Ethan are reacting to a sports match, discussing a comeback and a last-minute goal."
fd67545d,"Lila: dude can u pls keep it down? i have an exam tmrw
Kai: whats the big deal? its just a party
Lila: its not just a party. its 2am and im tryin to sleep
Kai: fine. but dont be such a buzzkill",Lila is asking her roommate Kai to keep the noise down because she has an exam the next day.
b48ee1d9,"Caleb: im so sick rn
Mia: aw whats wrong?
Caleb: idk i just feel really weak and my throat hurts
Mia: that sounds awful. do u need me to bring u anything?
Caleb: yeah that'd be great. can u get me some soup?",Caleb is feeling unwell and Mia is offering to help him by bringing him soup.
2bc852e3,"Gabriella: i need to get a gift for my sister's bday
Alex: whats her style?
Gabriella: umm shes into fashion i think
Alex: ok cool. how much were u thinkin of spendin?
Gabriella: idk maybe like 50 bucks?
Alex: alright i know just the thing",Gabriella is looking for a birthday gift for her sister and Alex is helping her find something within her budget.
a943c433,"Hannah: do u wanna go grocery shopping w me?
Owen: yeah sure. what do we need?
Hannah: umm lets see... milk, eggs, bread
Owen: got it. anything else?
Hannah: oh yeah and some veggies. i wanna make a salad",Hannah and Owen are making a grocery list and planning to go shopping together.
1e654498,"Elijah: hey can i borrow some cash?
Isabella: how much do u need?
Elijah: just like 20 bucks
Isabella: ok but u have to pay me back ASAP
Elijah: i will i promise. thanks",Elijah is asking Isabella for a loan of $20 and promising to pay her back as soon as possible.
17917699,"Sophia: hey do u wanna go to yoga w me?
Ruby: yeah thats sounds great! when were u thinkin?
Sophia: how about tmrw morning?
Ruby: perfect. what time?
Sophia: like 9am? we can grab brunch after",Sophia and Ruby are planning to attend a yoga class together the next morning and then grab brunch.
56dd07a7,"Emily: hey, did u get milk from the store?
Matt: yeah, i got everything on the list
Emily: awsome, thx
Matt: np, u need anything else?
Emily: no, thats all","E asks M if he got milk from the store, M confirms he got all the groceries"
946d22dd,"David: hey, somethin came up and i cant make it 2nite
Jessica: aw, ok
David: sry, maybe some other time?
Jessica: yeah, thats ok","D cancels plans with J for tonight, J is understanding"
8b17f288,"Tom: did u watch the new ep of GoT?
Alex: yeah, i did
Tom: omg, that plot twist
Alex: lol, i know, right?
Tom: i didnt see it coming","T and A discuss the new episode of Game of Thrones, they both loved the plot twist"
7ee1e743,"Rachel: running a bit behind, sry
Mike: ok, no rush
Rachel: stuck in traffic
Mike: take ur time, safety first","R is running late, M tells her to take her time and be safe"
fcf4584e,"Jack: can u help me move this wknd?
Samantha: yeah, sure
Jack: thx so much, i owe u one
Samantha: no worries","J asks S for help moving, S agrees"
0e8a51cf,"Kevin: can i borro ur car 2moro?
Lauren: yeah, whats up?
Kevin: need to pick up some stuff
Lauren: ok, just fill up the tank","K asks L if he can borrow her car, L agrees"
c182fa29,"Brian: which phone do u think is better, iphone or samsung?
Chris: hmm, i think samsung
Brian: why?
Chris: better battery life","B and C compare the iPhone and Samsung, C prefers Samsung for its battery life"
38d5dc0c,"Amanda: u goin to the gym 2day?
Daniel: yeah, u?
Amanda: yeah, see u there
Daniel: cool",A and D plan to meet at the gym
0590023e,"Olivia: what should i get my mom for her bday?
Ethan: idk, what does she like?
Olivia: she likes flowers
Ethan: get her a bouquet then","O asks E for gift ideas for her mom's birthday, E suggests flowers"
6496da43,"Isabella: i have a headache and feel nauseous
Julian: u should go to the doctor
Isabella: yeah, maybe u r right
Julian: better safe than sorry","I is feeling sick, J advises her to go see a doctor"
c660f314,"Lena: hey wyd? can u do me a favor rn? 
Brianna: idk what it is but prolly 
Lena: i need someone to pick up my package tmrw 
Brianna: wheres it coming from? 
Lena: amazon 
Brianna: lol ok i can do that 
Lena: thx so much!",Lena asked Brianna for a favor to pick up her package from Amazon the next day.
defc2c40,"Julian: hey have u tried that new cookie recipe? 
Sofia: yeah i did! its sooo good 
Julian: omg whats the recipe? 
Sofia: ok so u need 2 cups of flour, 1 cup of sugar... 
Julian: wait whats the ratio of sugar to flour? 
Sofia: 1:2 
Julian: k got it",Julian and Sofia exchanged a recipe for cookies.
5a4c253c,"Cameron: lol did u see the new trailer for the game? 
Aiden: yeah!! its gonna be lit 
Cameron: i know right? i preordered it already 
Aiden: me too! what platform r u getting it on? 
Cameron: ps5 
Aiden: same",Cameron and Aiden discussed the new trailer for an upcoming video game and both have preordered it.
a7646d06,"Mia: hey im so done with him 
Rachel: what happened? 
Mia: he cheated on me 
Rachel: omg im so sorry 
Mia: i know i deserve better 
Rachel: yeah u do! u should block him 
Mia: already did",Mia and Rachel discussed Mia's recent breakup with her cheating boyfriend.
cf750bab,"Ethan: hey can i ask u a favor? 
Lila: whats up? 
Ethan: can u help me move on sat? 
Lila: idk ethan i have a lot on my plate rn 
Ethan: pls? ill owe u one 
Lila: fine but u owe me big time",Ethan asked Lila for help moving on Saturday and she agreed.
feaea145,"Ava: ugh im so sick rn 
Jackson: whats wrong? 
Ava: i have a fever and my throat hurts 
Jackson: thats no good 
Ava: i know i dont want to get u sick 
Jackson: dont worry i have immunity 
Ava: lol ok",Ava told Jackson that she is feeling sick with a fever and a sore throat.
cb49d93a,"Gabriel: hey need help with something 
Kayla: whats up? 
Gabriel: i got a new desk but i dont know how to assemble it 
Kayla: lol didnt u read the instructions? 
Gabriel: yeah but its all in chinese 
Kayla: ok ill come over and help u",Gabriel asked Kayla for help assembling his new desk.
eab13eb4,"Oliver: hey my code is not working 
Isabella: whats the error msg? 
Oliver: it says syntax error 
Isabella: thats pretty vague 
Oliver: i know i dont know what to do 
Isabella: send me the code and ill take a look",Oliver asked Isabella for help debugging his code.
d80a4f62,"Ruby: hey can u pet sit for me? 
Harrison: when r u leaving? 
Ruby: next friday 
Harrison: how long will u be gone? 
Ruby: a week 
Harrison: ok ill take care of ur pet",Ruby asked Harrison to pet sit for her while she is away.
997b971d,"Logan: hey i need help with my bookshelf 
Piper: whats wrong with it? 
Logan: i dont know how to assemble it 
Piper: lol thats easy 
Logan: really? 
Piper: yeah ill come over and help u",Logan asked Piper for help assembling his bookshelf.
93430686,"Emily: hey guys whats the plan for studying tonight?
Mike: idk u tell me
Emily: lol okay so we have a test tmrw and i was thinking we could meet at the lib
Mike: sounds good to me, what time were u thinking?
Sarah: hey guys im so down, whats the time?
Emily: how about 5 pm?
Mike: works for me
Sarah: k","Emily, Mike, and Sarah plan to meet at the library at 5 pm to study for their test tomorrow."
0c8a3a98,"David: hey bro i need help with this furniture assembly
Alex: whats the problem?
David: idk i just cant figure it out lol
Alex: send me a pic of the instructions
David: k
Alex: okay i see the problem, u gotta attach the screws first
David: oh wow thanks man
Alex: np",David asks Alex for help with assembling furniture and Alex guides him through it.
228c889f,"Jessica: omg i lost my keys and wallet
Tom: what?? how did that happen?
Jessica: idk i think i left them at the store
Tom: ugh that sucks, do u need me to drive u to the store?
Jessica: yeah that would be great thanks
Tom: k, ill be there in 10",Jessica loses her keys and wallet and Tom offers to drive her to the store to look for them.
40848ab0,"Ryan: hey have u been to the gym lately?
Chris: yeah i went yesterday, u?
Ryan: nah i havent been in a week, im so out of shape
Chris: lol its not that bad, u should come with me tmrw
Ryan: k, what time were u thinking?
Chris: how about 7 am?
Ryan: ugh thats early",Ryan and Chris discuss going to the gym and Chris invites Ryan to join him tomorrow at 7 am.
260494ca,"Karen: hey neighbor, can u please keep the noise down?
Neighbor: whats the problem?
Karen: i have an early meeting tmrw and i need to sleep
Neighbor: oh sorry, we didnt realize it was that late
Karen: its okay, just please keep it down
Neighbor: will do",Karen asks her neighbor to keep the noise down because she has an early meeting tomorrow.
1d019bc0,"Sam: hey guys, lets plan a surprise party for johns bday
Emily: yes!! i love surprise parties
Sam: k, so we need to keep it a secret
Emily: dont worry, my lips are sealed
Sam: lol okay so what should we get him?
Emily: idk, what does he like?",Sam and Emily plan a surprise party for John's birthday and discuss keeping it a secret and what gift to get him.
43b88140,"Interviewer: so what are u looking for in terms of salary?
Candidate: well, based on my research, i was thinking around 60k
Interviewer: thats a bit high, we were thinking more like 50k
Candidate: i see, well i do have other offers on the table
Interviewer: i understand, let me see what i can do","A job candidate negotiates their salary with an interviewer, asking for $60k but the interviewer offers $50k."
060b8261,"Ben: hey, whats a good gift for our anniversary?
Sarah: hmm, thats a tough one
Ben: i know, i want it to be special
Sarah: well, what does she like?
Ben: idk, she likes a lot of things
Sarah: lol okay, well how about jewelry?
Ben: thats a good idea","Ben asks Sarah for gift ideas for their anniversary and they discuss possible options, including jewelry."
ecfd77b2,"Michael: hey im running late, sorry
Tom: how late?
Michael: like 20 mins, traffic is a nightmare
Tom: ugh okay, well hurry up
Michael: k, ill be there as soon as i can
Tom: okay, see u soon",Michael tells Tom that he is running late due to traffic and Tom tells him to hurry up.
e1720e91,"Gamer1: lol did u see that play?
Gamer2: yeah i know, it was insane
Gamer1: i know, i couldnt believe it
Gamer2: yeah we make a good team
Gamer1: def, we should play again tmrw
Gamer2: sounds good to me",Two gamers discuss a play they made in a video game and plan to play again tomorrow.
167baf6d,"Alex: OMG did u see that game last nite??
Samantha: yeah i cant bliev we lost
Alex: i know me neither i was on the edge of my seat the whole time
Samantha: lol me too i thought for sure we were gonna win
Alex: yeah me too whats up with the ref tho
Samantha: idk he was def biased towards the other team","A and B discuss a sports match they watched, expressing disappointment over their team's loss."
d49a3e87,"Emily: hey whats a good gift for my brothers bday?
David: um whats his interests?
Emily: hes really into gaming rn
David: ok cool get him a new game or somethin
Emily: thats a good idea whats the newest one out?
David: idk check online lol","A asks B for gift ideas for her brother's birthday, and B suggests getting him a new game since he's into gaming."
2644c3cf,"Sarah: have u seen stranger things?
Mike: yeah i binged it last wknd
Sarah: omg i know me too i cant stop thinkin about it
Mike: same lol what did u think of the ending?
Sarah: idk i didnt see that comin at all
Mike: yeah me neither its def a twist","A and B discuss the TV show 'Stranger Things', both having binge-watched it and sharing their surprise at the ending."
a06fb653,"Jessica: hey im done with him
Matthew: whats goin on?
Jessica: he cheated on me
Matthew: omg im so sorry
Jessica: yeah me too i thought we were good
Matthew: u deserve so much better than him
Jessica: thanks matt u r a good friend","A tells B she's done with her boyfriend because he cheated on her, and B offers support and condolences."
96edcba1,"Karen: whats on ur grocery list?
Tom: um lets see... milk, eggs, bread
Karen: ok got it do we need anythin else?
Tom: yeah can u grab some chicken too?
Karen: ok sounds good ill pick it up on my way home
Tom: thanks love u","A and B discuss their grocery list, adding items and making plans for A to pick them up on the way home."
76b0114c,"Chris: hey we need to plan a surprise party for moms bday
Rachel: yeah i know i was thinkin we could do it at my place
Chris: sounds good what day were thinkin of?
Rachel: how about sat?
Chris: ok works for me whats the plan?
Rachel: idk yet lol we can brainstorm tmrw","A and B plan a surprise party for their mom's birthday, deciding on a location and date."
5d58a88c,"James: hey can i borrow some cash?
Lisa: how much do u need?
James: um like 20 bucks?
Lisa: ok yeah i can lend u that
James: thanks so much ill pay u back soon
Lisa: no rush just get it to me when u can","A asks B for a loan of $20, and B agrees to lend it to him with no rush to pay it back."
10008cb1,"Amanda: hey have u talked to grandma about the reunion?
Kevin: yeah i called her yesterday
Amanda: ok whats the plan?
Kevin: she said we can have it at her house
Amanda: sounds good what about food?
Kevin: idk yet we can discuss it at the next family meetin","A and B discuss the logistics of an upcoming family reunion, including the location and food."
1c472b28,"Hannah: hey im runnin super late
Daniel: lol whats new?
Hannah: shut up im sorry
Daniel: its ok ill see u when u get here
Hannah: thanks love u
Daniel: love u too","A apologizes to B for running late, and B jokingly responds before telling A it's okay and that he'll see her when she arrives."
0bb47aae,"Ryan: hey u goin to the gym tmrw?
Olivia: yeah u?
Ryan: yeah im tryin to get back into it
Olivia: same lol i need to get in shape
Ryan: yeah me too maybe we can be gym buddies?
Olivia: sounds good to me","A and B discuss their gym plans, both trying to get back into a fitness routine and suggesting they be gym buddies."
bf763a13,"Samantha: hey can u do me a favor?
Emily: whats up?
Samantha: can u pick me up from the airport tmrw?
Emily: yeah sure thing whats the time?
Samantha: idk yet lol my flight is at 8 pm
Emily: k thats cool i'll be there","Samantha asks Emily for a favor, which is to pick her up from the airport the next day."
820187d9,"Alex: so what were u thinking for my salary?
Jackson: well we were thinking around 50k
Alex: idts thats a bit low dont u think?
Jackson: what were u thinking?
Alex: i was thinking more like 60k
Jackson: let me see what i can do","Alex and Jackson are negotiating a salary, with Alex wanting a higher amount than what Jackson initially offered."
a10f10d2,"Matthew: hey man can i borrow some cash?
David: how much do u need?
Matthew: like 200 bucks
David: whats going on?
Matthew: just need it for rent this month
David: k i can help u out","Matthew asks David for a loan of $200 to help with rent, and David agrees to help him out."
d7eaf2c4,"Ryan: hi i need to return this product
Customer Service: whats wrong with it?
Ryan: its just not working right
Customer Service: ok can u please provide me with the order number?
Ryan: yeah its #1234
Customer Service: k we'll send u a replacement",Ryan contacts customer service to return a faulty product and receives instructions on how to proceed with the return and replacement process.
af0d021b,"Olivia: hey do u know when the next yoga class is?
Isabella: yeah its on sat at 10 am
Olivia: cool can i still sign up?
Isabella: yeah u can sign up online
Olivia: k thx","Olivia inquires about the next yoga class and is informed by Isabella that it is on Saturday at 10 am, and that she can still sign up online."
45378897,"Ava: i dont know if i can do this anymore
Ethan: whats wrong?
Ava: i just feel like were growing apart
Ethan: i know what u mean
Ava: i think we need to take a break
Ethan: yeah maybe ur right",Ava and Ethan are experiencing relationship problems and decide that they need to take a break from each other.
fa4c4fb0,"Julian: have u seen the new iPhone?
Liam: yeah i just got it
Julian: how is it?
Liam: its really good the camera is awesome
Julian: thats cool i was thinking of getting the new samsung
Liam: yeah thats a good choice too","Julian and Liam compare the new iPhone and Samsung phones, with Liam recently purchasing the iPhone and recommending it for its camera."
c7bc30cf,"Benjamin: hey can u please keep the noise down?
Noah: whats wrong?
Benjamin: i have an early meeting tmrw
Noah: oh sorry didnt realize
Benjamin: yeah just try to keep it down after 10 pm
Noah: k will do","Benjamin asks his neighbor Noah to keep the noise down because he has an early meeting the next day, and Noah apologizes and agrees to be quieter."
0f93a8d0,"Sophia: hey do u have any tips for a job interview?
Michael: yeah just be confident and be urself
Sophia: k thats good to know
Michael: and make sure u research the company
Sophia: yeah i've been doing that
Michael: u'll do great","Sophia seeks advice from Michael on how to prepare for a job interview, and he suggests being confident, researching the company, and being herself."
c950bf13,"Hannah: i need to get a gift for my sister
Gabriel: whats her style?
Hannah: shes really into music
Gabriel: oh cool u could get her concert tickets
Hannah: thats a great idea
Gabriel: yeah or a vinyl record player","Hannah asks Gabriel for gift ideas for her sister, who is into music, and he suggests concert tickets or a vinyl record player."
